GitCommitMessage	IsUseful	MatchedOnKeyword
fix atom::path_end so it's greater than path_start. (#18339)previously the enum list ended with entries copied valuesfrom base::path_ entries, so the subsequent entry (path_end)had a value in (base::path_start..base::path_end].this only a correctness patch. atom::path_end doesn't appearto be used anywhere and it was the only atom::path_ enumbitten by this.	True	
chore: bump chromium to ac06d6903a2c981ab90a8162f1ba0 (master) (#26499)* chore: bump chromium in deps to c04c17506a1b5941370b91dfa44eda7ec31e9793* update patches* chore: bump chromium in deps to 8a4687263763f306659d04cef8f0a12a9e504d57* chore: bump chromium in deps to 3a75ada69d1ac06d6903a2c981ab90a8162f1ba0* update patches* chore: sync startremotedebuggingpipehandler usagecl: https://chromium-review.googlesource.com/c/chromium/src/+/2536354added 'on_disconnect' onceclosure arg to startremotedebuggingpipehandler* chore: add websockethandshakeclient::onfailureacl: https://chromium-review.googlesource.com/c/chromium/src/+/2527889add an empty stub to satisfy parent class' pure virtual method onfailure().nb: use of empty impl comes from webrequestproxyingwebsocket.co-authored-by: charles kerr <charles@charleskerr.com>	True	
mac: remove access to webcontents in windowwillusestandardframe	True	
update to electron v0.33.9	True	
fix: add contentsview to axchildren (#22399)	True	
test: move chrome extensions spec to main runner (#20030)	True	
use ui:view's activate() on linux (#12539)in nativewindowviews, we started rolling our own _net_active_windowevent in june 2016 to raise windows because chromium's implementationwasn't working as expected. (see commit 32b692b6)i'm not seeing this behavior in our current version of libcc,so i wonder if this workaround is still needed?	True	
docs: move security info from browser-window to web-security.	True	
fix: use try/catch for base class converter error (#24246)	True	
fix compilation errors on windows	False	
feat: implement chrome.tabs.reload (#33560)	False	
mention using fallback text when writing bookmarks on windows	False	
implement setignoremouseevents for windows	True	
disable custom libcxx patch	True	
upgrade brightray for media device salt fix	True	
update vendor/libchromiumcontent ref	False	
use const instead of var	False	
lint fix	False	
mac: implement app.setbadgecount	False	
bump v14.0.0-nightly.20210510	False	
refactor: session.clearauthcache nws13n (#17970)	True	
update brightray for #2790	True	
fix typo	False	
v0.23.0	False	
pass functiontemplate in buildprototype	True	
override: set window.opener to null for webview	True	
give url of my libchromiumcontent build.	False	
update process.mdtranslation error, change "??????" to ?????????".	True	
fix: incorrect `skiptransformprocesstype` option parsing in `win.setvisibleonallworkspaces()` (#32364)	True	
do "compress" the archive when creating zip.by default the zipfile module doesn't do the compression unless weexplictly specify the method.	False	
replaced restart with reloadbecause restart is deprecated	True	
add a sessionpreferences to manage session related databy design the browserclient should not be aware of the api:: classes.	True	
fixed and clarified crash-reporter documentationit was unclear to us until we looked through the atom source code that crashreporter.start must be ran in each renderer process	True	
webcontents: set http useragent settings when overriding user agent	False	
standardize pepper flash	False	
docs: fix incorrect dialog docs (#18227)* docs: fix incorrect dialog docswe had multiple definitions for `showsavedialog`.* docs: update, take two	True	
use browserwindow's backgroundcolor as renderer view's background color	False	
fix problem with old node	False	
use 60 as module version for v8 6.3	True	
chore: add deprecation helper for fntoproperty (#17377)* chore: add deprecation helper for fntoproperty* add a test	True	
chore: don't use after move (#29468)	False	
register extension handler for every session created	True	
devtools: move remote debugging hosted url to single location.https://chromium-review.googlesource.com/905983	True	
minor text edits	False	
chore: cleanup unused webcontents::dereferenceremotejsobject() (#24167)	True	
fix cpplint errors in inspectable_web_contents_view_mac.h	False	
fix: set default menu in will-finish-launching event (#23214)	False	
fix: update libcc to fix private apis in mas build (#13529)	True	
allow script initialized window.print().	False	
change github upload to use js github libneeded for appveyor when running releases	True	
use default node 0.12.7otherwise we would spend some time reinstalling node.	True	
revert "bump v15.0.0-nightly.20210630"this reverts commit 97c4b59747fca561b8ba25ecb7ac88a65fd243b0.	False	
add js menubar apis	False	
block all internal logs when running without `--enable-logging`	False	
win: fixes stopping flashframe, closes #906	True	
clean up the code handling renderer callback	False	
chore: bump node to v16.13.2 (main) (#32418)* chore: bump node in deps to v16.13.2* chore: update patchesco-authored-by: electron-roller[bot] <84116207+electron-roller[bot]@users.noreply.github.com>co-authored-by: patchup <73610968+patchup[bot]@users.noreply.github.com>	True	
upload pdbs to windows symbol server	True	
fix previous merge conflict resolution for .gitignore	True	
:art:	False	
docs: add browserwindow.showinactive()	False	
refactor: remove potential double free when managing webcontents (#15280)* refactor: remove -new-contents-created eventchromium expects us to take ownership of webcontents in addnewcontents,we should not create v8 wrapper in webcontentscreated, otherwise wewould have webcontents being managed by 2 unique_ptr at the same time.* refactor: make createandtake take unique_ptr	True	
add action to copy chromedriver.	True	
docs: added additional instructions to run the application (#25743)in the existing documentation only "npm start" is given as theinstruction to run the project, however the definition of the 'start'script is not mentioned anywhere. hence i feel it is important for theusers to know the exact contents of the 'start' scirpt and haveaccordingly updated the documentation.	True	
spec: convert deprecations to expect (#13268)* spec: convert deprecations to expect* address feedback from review	True	
introduce extensions management apis ind??pendant of dev tools extensions- introduce api browserwindow#[add,remove,get]extension- make [add,remove, get]devtoolsextension use newly introduced api- make the app persist only the extensions added via#adddevtoolsextension	True	
fix: ensure extensions w/o a background page have file access (#29123)	False	
chore: fix appveyor deploy working dir	False	
tweak character limit description	False	
various webview cleanupimported from:https://chromium.googlesource.com/chromium/src/+/848f1ed0482838d44ffd0bbbd3b8db0e5b6362c6%5e%21/	True	
current libchromiumcontent	False	
win: disable the legacyrenderwidgethosthwnd, fixes #506.	False	
add dummy implementation of message box for windows.	True	
revert "bump v4.0.0-nightly.20180830"this reverts commit 5f00e5802903d4151bdcff88c13ad7442d9dd031.	False	
add process.crash() for both browser and renderer.	True	
build: run the js linter on the build folder (#24513)	False	
fix compilation error of constructor and scopedpersistent in node 0.10.	True	
fix: improve the way frameless windows are handled on windows (#16596)* fix: improve the way frameless windows are handled on windows* tidy up code* fix: return nullacceleratedwidget instead of nullptr* fix: format, use reinterpret cast	True	
remove quotes around key	False	
store event listeners in each touchbar class	True	
chore: cleanup dead <webview> related code (#29039)	False	
adding support for upload chunked encoding.	True	
indentation	False	
fix: compile error in netlog (#18443)	False	
:memo: fix typos[ci skip]	False	
update libcc to fix dcheck errors in ui::clipboard on windows	True	
docs: make the example cover all cases	False	
link with necessary dlls of chrome 51	False	
docs: remove "cache" from app.getpath (#33509)	False	
docs: list breakpad server implementations	False	
